Date,Location,StationCode,State,Latitude,Longitude,pH,WQI,DO,BOD,Safety_Status,Turbidity_NTU
2026-06-04,Ahmedabad Reservoir,W_AHM,Ahmedabad,23.062772140005098,72.6067198910132,7.4,98.9,7.6,2.4,Moderate,8.8
2026-06-04,Jaipur Reservoir,W_JAI,Jaipur,26.897647687404778,75.7818784569421,7.2,77.3,7.9,7.9,Safe,3.4
2026-06-04,Lucknow Reservoir,W_LUC,Lucknow,26.86335148502006,80.90392042994581,7.1,28.8,5.8,3.0,Unsafe,10.6
2026-06-04,Bhopal Reservoir,W_BHO,Bhopal,23.235505794086386,77.40416109965645,7.6,21.9,9.3,3.4,Unsafe,10.4
2026-06-05,Mumbai Reservoir,W_MUM,Mumbai,19.108237577554807,72.88816235135442,8.1,26.4,8.8,6.2,Unsafe,6.3
2026-06-05,Delhi Reservoir,W_DEL,Delhi,28.68198706491806,77.12891548097157,7.4,38.0,7.9,3.8,Unsafe,1.5
2026-06-05,Bengaluru Reservoir,W_BEN,Bengaluru,12.937893482723876,77.5575483856609,8.5,77.8,4.6,3.0,Safe,13.3
2026-06-05,Chennai Reservoir,W_CHE,Chennai,13.0824486786702,80.22121277541518,6.9,71.9,7.3,6.9,Moderate,15.0
2026-06-05,Kolkata Reservoir,W_KOL,Kolkata,22.566220576116553,88.35819361754082,6.7,53.2,8.7,2.7,Moderate,9.8
2026-06-05,Hyderabad Reservoir,W_HYD,Hyderabad,17.40512261712751,78.48200564892556,7.8,95.1,5.3,4.2,Safe,13.1
2026-06-05,Ahmedabad Reservoir,W_AHM,Ahmedabad,23.007107406321303,72.55242496149428,8.4,48.4,8.9,3.4,Moderate,9.6
2026-06-05,Jaipur Reservoir,W_JAI,Jaipur,26.936882799470695,75.8034100496712,7.9,84.2,9.4,2.6,Moderate,14.4
2026-06-05,Lucknow Reservoir,W_LUC,Lucknow,26.86139904258408,80.9952941862009,6.6,69.2,6.9,7.7,Safe,8.8
2026-06-05,Bhopal Reservoir,W_BHO,Bhopal,23.220822091930625,77.44964241428526,8.4,48.1,8.0,5.7,Moderate,7.3
2026-06-06,Mumbai Reservoir,W_MUM,Mumbai,19.087261010689087,72.85222102136441,6.5,53.5,6.3,7.2,Safe,5.6
2026-06-06,Delhi Reservoir,W_DEL,Delhi,28.692439448220643,77.05680194564329,6.6,92.1,7.5,1.7,Unsafe,5.0
2026-06-06,Bengaluru Reservoir,W_BEN,Bengaluru,12.948906811011991,77.60728799159374,7.3,66.8,9.8,4.3,Safe,7.3
2026-06-06,Chennai Reservoir,W_CHE,Chennai,13.097475579443444,80.2956716436267,8.3,24.9,5.5,4.4,Unsafe,10.3
2026-06-06,Kolkata Reservoir,W_KOL,Kolkata,22.552260251359634,88.34127665826536,8.2,48.0,9.6,4.9,Moderate,5.6
2026-06-06,Hyderabad Reservoir,W_HYD,Hyderabad,17.43413110471759,78.49560435820311,6.8,50.1,9.8,6.5,Moderate,7.6
2026-06-06,Ahmedabad Reservoir,W_AHM,Ahmedabad,23.01948901979631,72.54334811001905,8.3,34.3,6.1,3.6,Unsafe,6.6
2026-06-06,Jaipur Reservoir,W_JAI,Jaipur,26.928749106013054,75.81376954550024,6.6,77.3,7.9,7.4,Moderate,13.7
2026-06-06,Lucknow Reservoir,W_LUC,Lucknow,26.884106332018785,80.9568604260647,7.7,83.1,7.0,5.8,Moderate,9.6
2026-06-06,Bhopal Reservoir,W_BHO,Bhopal,23.277020968941805,77.38960799305389,7.0,95.0,5.3,4.1,Safe,14.0
2026-06-07,Mumbai Reservoir,W_MUM,Mumbai,19.0797956610541,72.87161450894541,6.8,19.7,8.0,7.9,Safe,5.4
2026-06-07,Delhi Reservoir,W_DEL,Delhi,28.660484378061774,77.09280239731675,7.5,68.6,6.1,2.7,Moderate,8.4
2026-06-07,Bengaluru Reservoir,W_BEN,Bengaluru,13.015406096413262,77.57618532808196,7.2,84.5,9.9,3.7,Moderate,4.2
2026-06-07,Chennai Reservoir,W_CHE,Chennai,13.106949868647913,80.22557566491669,7.1,30.2,4.6,4.3,Moderate,2.2
2026-06-07,Kolkata Reservoir,W_KOL,Kolkata,22.547516652309536,88.34927108503628,7.4,63.2,6.0,3.7,Safe,10.4
2026-06-07,Hyderabad Reservoir,W_HYD,Hyderabad,17.36402065736031,78.47439174886938,7.0,26.0,4.9,3.8,Moderate,2.9
2026-06-07,Ahmedabad Reservoir,W_AHM,Ahmedabad,23.045089384226895,72.5797484420027,8.2,77.1,9.4,4.5,Safe,9.4
2026-06-07,Jaipur Reservoir,W_JAI,Jaipur,26.88805951435042,75.79115024084652,7.2,49.8,5.3,1.9,Safe,3.3
2026-06-07,Lucknow Reservoir,W_LUC,Lucknow,26.88777838948982,80.92276989315498,7.7,32.5,7.0,2.8,Safe,11.6
2026-06-07,Bhopal Reservoir,W_BHO,Bhopal,23.226154184266406,77.39681337609375,8.2,35.0,8.6,7.3,Unsafe,8.7
2026-06-08,Mumbai Reservoir,W_MUM,Mumbai,19.0892225207316,72.87384911142003,6.6,72.9,5.7,1.2,Safe,14.6
2026-06-08,Delhi Reservoir,W_DEL,Delhi,28.67843290130396,77.05761883178091,8.1,96.5,6.5,6.1,Moderate,4.8
2026-06-08,Bengaluru Reservoir,W_BEN,Bengaluru,13.007823657708778,77.62492636560766,6.8,78.7,5.0,2.7,Safe,13.4
2026-06-08,Chennai Reservoir,W_CHE,Chennai,13.094128308531245,80.24707682251663,6.7,62.0,7.5,6.7,Moderate,6.6
2026-06-08,Kolkata Reservoir,W_KOL,Kolkata,22.58704518189172,88.34334484865144,7.8,65.1,6.7,7.3,Safe,11.4
2026-06-08,Hyderabad Reservoir,W_HYD,Hyderabad,17.355989010943443,78.4814030305521,6.7,45.2,9.9,3.9,Safe,13.4
2026-06-08,Ahmedabad Reservoir,W_AHM,Ahmedabad,23.047982782696945,72.52608808296067,6.7,17.3,8.7,4.7,Unsafe,12.2
2026-06-08,Jaipur Reservoir,W_JAI,Jaipur,26.904208539903017,75.74710022844484,8.4,48.9,7.6,5.1,Moderate,4.6
2026-06-08,Lucknow Reservoir,W_LUC,Lucknow,26.854412248989394,80.98455226664264,8.1,61.8,8.5,2.1,Moderate,10.9
2026-06-08,Bhopal Reservoir,W_BHO,Bhopal,23.30196813839253,77.44479505195002,7.4,84.7,6.3,4.1,Safe,2.7
2026-06-09,Mumbai Reservoir,W_MUM,Mumbai,19.026822564624524,72.88271365776568,7.9,14.7,4.6,2.5,Moderate,11.2
2026-06-09,Delhi Reservoir,W_DEL,Delhi,28.733446975304265,77.13135372694735,7.0,99.2,7.9,4.1,Moderate,10.5
2026-06-09,Bengaluru Reservoir,W_BEN,Bengaluru,12.980871219833398,77.57632538976155,6.7,51.4,5.4,1.8,Moderate,6.1
2026-06-09,Chennai Reservoir,W_CHE,Chennai,13.096014914973608,80.28764608870272,6.9,64.7,4.6,5.5,Moderate,7.5
2026-06-09,Kolkata Reservoir,W_KOL,Kolkata,22.612144241625856,88.37034970082111,8.1,27.6,9.6,2.6,Safe,4.5
2026-06-09,Hyderabad Reservoir,W_HYD,Hyderabad,17.37380469701476,78.49697598880921,6.8,77.9,5.9,4.2,Moderate,3.2
2026-06-09,Ahmedabad Reservoir,W_AHM,Ahmedabad,22.998034695967874,72.5949690267206,7.0,89.7,9.5,5.1,Moderate,12.8
2026-06-09,Jaipur Reservoir,W_JAI,Jaipur,26.960464483804447,75.7700461984793,7.5,22.3,7.7,6.9,Unsafe,4.0
2026-06-09,Lucknow Reservoir,W_LUC,Lucknow,26.84442856228303,80.89910037023407,8.1,26.6,9.0,3.6,Moderate,2.1
2026-06-09,Bhopal Reservoir,W_BHO,Bhopal,23.271747219010493,77.40426318491066,7.6,21.7,8.6,2.7,Unsafe,12.0
2026-06-10,Mumbai Reservoir,W_MUM,Mumbai,19.10866732199683,72.91818269398829,7.5,89.8,6.7,4.5,Safe,9.5
2026-06-10,Delhi Reservoir,W_DEL,Delhi,28.71291157621127,77.06794872182557,6.7,43.3,5.5,2.7,Moderate,9.5
2026-06-10,Bengaluru Reservoir,W_BEN,Bengaluru,12.980297298351825,77.61460122754751,7.4,36.1,6.7,2.2,Unsafe,14.9
2026-06-10,Chennai Reservoir,W_CHE,Chennai,13.036745186315423,80.26721058923147,8.0,52.7,9.0,5.7,Unsafe,9.0
2026-06-10,Kolkata Reservoir,W_KOL,Kolkata,22.536726628921137,88.35649405295723,8.2,97.3,8.5,1.7,Safe,8.8
2026-06-10,Hyderabad Reservoir,W_HYD,Hyderabad,17.379662128081065,78.52253441214343,7.5,29.8,4.0,6.8,Safe,3.3
2026-06-10,Ahmedabad Reservoir,W_AHM,Ahmedabad,23.026080920757114,72.53121693004802,7.8,40.9,6.1,6.3,Safe,6.6
2026-06-10,Jaipur Reservoir,W_JAI,Jaipur,26.876339150796117,75.82886455316923,6.8,98.1,8.0,2.0,Unsafe,5.3
2026-06-10,Lucknow Reservoir,W_LUC,Lucknow,26.84057145972347,80.92945331202202,7.9,96.0,5.7,1.4,Unsafe,11.1
2026-06-10,Bhopal Reservoir,W_BHO,Bhopal,23.28112160817144,77.3649126983456,7.0,85.9,9.8,7.1,Moderate,8.9
2026-06-11,Mumbai Reservoir,W_MUM,Mumbai,19.068080693253776,72.9151968673561,7.6,19.1,7.8,4.4,Unsafe,13.8
2026-06-11,Delhi Reservoir,W_DEL,Delhi,28.688137219874733,77.08001954975214,7.2,89.3,9.5,6.9,Safe,2.0
2026-06-11,Bengaluru Reservoir,W_BEN,Bengaluru,12.976047686982389,77.56922818320085,8.3,13.3,9.0,3.1,Unsafe,10.9
2026-06-11,Chennai Reservoir,W_CHE,Chennai,13.092366708630937,80.26052650176115,8.4,27.9,8.6,1.2,Safe,14.5
2026-06-11,Kolkata Reservoir,W_KOL,Kolkata,22.603473455499206,88.31924766731412,8.5,47.2,4.8,2.9,Unsafe,9.8
2026-06-11,Hyderabad Reservoir,W_HYD,Hyderabad,17.347037558493373,78.4378294125784,6.7,13.8,9.7,3.9,Unsafe,2.3
2026-06-11,Ahmedabad Reservoir,W_AHM,Ahmedabad,23.040017183698634,72.54398151170642,6.8,28.1,8.0,4.0,Unsafe,3.1
2026-06-11,Jaipur Reservoir,W_JAI,Jaipur,26.875120617003663,75.77756031894276,7.3,32.3,8.9,5.9,Moderate,5.7
2026-06-11,Lucknow Reservoir,W_LUC,Lucknow,26.871733611570132,80.96543793515306,7.0,79.8,6.1,2.9,Unsafe,4.4
2026-06-11,Bhopal Reservoir,W_BHO,Bhopal,23.290685973019915,77.40210528691306,8.1,21.4,7.4,5.1,Safe,6.0
2026-06-12,Mumbai Reservoir,W_MUM,Mumbai,19.049949617618278,72.8447511632659,7.6,21.0,4.2,4.7,Safe,6.2
2026-06-12,Delhi Reservoir,W_DEL,Delhi,28.704470331433903,77.09799744342989,6.6,19.1,4.7,5.5,Moderate,11.9
2026-06-12,Bengaluru Reservoir,W_BEN,Bengaluru,12.951980680425669,77.59740962777305,7.8,48.8,8.8,4.5,Unsafe,5.3
2026-06-12,Chennai Reservoir,W_CHE,Chennai,13.10869423531645,80.2328410834496,7.2,84.1,7.4,5.8,Moderate,3.6
2026-06-12,Kolkata Reservoir,W_KOL,Kolkata,22.568680226811427,88.37749683947114,6.6,31.5,4.0,3.6,Safe,3.0
2026-06-12,Hyderabad Reservoir,W_HYD,Hyderabad,17.35510417690745,78.52827700288086,8.0,87.5,8.8,1.9,Moderate,1.9
2026-06-12,Ahmedabad Reservoir,W_AHM,Ahmedabad,23.05609857891697,72.54158814911209,8.4,12.3,6.5,3.0,Unsafe,12.2
2026-06-12,Jaipur Reservoir,W_JAI,Jaipur,26.902594384605408,75.75167601718869,7.3,23.2,9.7,5.6,Safe,2.1
2026-06-12,Lucknow Reservoir,W_LUC,Lucknow,26.811182937878787,80.9333205732192,8.2,56.2,4.5,3.4,Safe,4.8
2026-06-12,Bhopal Reservoir,W_BHO,Bhopal,23.29790348276293,77.44789384401399,8.2,25.0,6.8,6.6,Safe,10.8
2026-06-13,Mumbai Reservoir,W_MUM,Mumbai,19.09046241465491,72.87588524349238,7.3,61.1,4.6,5.8,Moderate,4.9
2026-06-13,Delhi Reservoir,W_DEL,Delhi,28.72873170776661,77.1336881960624,8.1,52.1,5.8,4.7,Unsafe,12.0
2026-06-13,Bengaluru Reservoir,W_BEN,Bengaluru,12.92541019415979,77.57928536102494,6.7,16.2,7.7,4.6,Safe,13.9
2026-06-13,Chennai Reservoir,W_CHE,Chennai,13.060135414628881,80.28379421327747,8.2,54.8,6.8,7.9,Moderate,4.7
2026-06-13,Kolkata Reservoir,W_KOL,Kolkata,22.556341201735574,88.35099682097935,7.5,30.7,5.5,4.9,Unsafe,2.6
2026-06-13,Hyderabad Reservoir,W_HYD,Hyderabad,17.350226742193694,78.4728706766399,7.9,72.8,8.3,4.5,Unsafe,4.3
2026-06-13,Ahmedabad Reservoir,W_AHM,Ahmedabad,23.05920998436666,72.58370164132748,7.3,80.5,8.1,4.7,Unsafe,11.8
2026-06-13,Jaipur Reservoir,W_JAI,Jaipur,26.961486407750968,75.82771865474182,7.1,57.8,7.7,3.1,Moderate,9.3
2026-06-13,Lucknow Reservoir,W_LUC,Lucknow,26.87541202013517,80.93434544805079,6.9,27.8,7.4,6.0,Safe,9.7
2026-06-13,Bhopal Reservoir,W_BHO,Bhopal,23.22610301947574,77.40324025150285,6.5,65.7,9.6,5.5,Unsafe,4.5
2026-06-14,Mumbai Reservoir,W_MUM,Mumbai,19.06236124747542,72.82955984601618,7.3,23.3,7.6,5.2,Moderate,10.9
2026-06-14,Delhi Reservoir,W_DEL,Delhi,28.73751230363413,77.07550822318237,7.8,43.7,4.1,5.9,Safe,4.4
2026-06-14,Bengaluru Reservoir,W_BEN,Bengaluru,12.976892791878909,77.55712995857589,7.8,71.5,9.7,6.8,Unsafe,13.7
2026-06-14,Chennai Reservoir,W_CHE,Chennai,13.094776861384892,80.25164185978147,8.1,90.0,4.2,2.5,Unsafe,11.4
2026-06-14,Kolkata Reservoir,W_KOL,Kolkata,22.56492921216085,88.37714654618738,7.0,55.5,4.6,5.3,Unsafe,7.7
2026-06-14,Hyderabad Reservoir,W_HYD,Hyderabad,17.339770356074997,78.46742409800775,8.2,45.2,5.4,5.6,Unsafe,9.9
2026-06-14,Ahmedabad Reservoir,W_AHM,Ahmedabad,23.03538254484992,72.56016872979932,8.3,95.0,8.1,3.3,Unsafe,11.0
2026-06-14,Jaipur Reservoir,W_JAI,Jaipur,26.897294916552116,75.80656111592138,7.5,14.5,6.2,4.2,Moderate,11.6
2026-06-14,Lucknow Reservoir,W_LUC,Lucknow,26.8923247213931,80.89721436213861,6.8,74.8,8.1,2.6,Safe,14.4
2026-06-14,Bhopal Reservoir,W_BHO,Bhopal,23.259885561946795,77.39780311457429,7.8,36.5,7.7,5.1,Unsafe,12.4
2026-06-15,Mumbai Reservoir,W_MUM,Mumbai,19.116097637722405,72.84203251897664,6.7,75.9,6.7,6.8,Moderate,6.4
2026-06-15,Delhi Reservoir,W_DEL,Delhi,28.697106442558262,77.11067231877851,7.2,88.1,7.0,3.4,Safe,9.5
2026-06-15,Bengaluru Reservoir,W_BEN,Bengaluru,12.987276441396148,77.61721444635472,6.9,47.8,8.2,3.9,Unsafe,5.9
2026-06-15,Chennai Reservoir,W_CHE,Chennai,13.055067959033767,80.23860689921668,8.4,42.8,8.2,1.2,Safe,14.4
2026-06-15,Kolkata Reservoir,W_KOL,Kolkata,22.53451996242743,88.39220894701671,6.8,79.0,4.8,7.9,Moderate,13.6
2026-06-15,Hyderabad Reservoir,W_HYD,Hyderabad,17.41523365654695,78.51403806554734,8.4,87.3,4.5,5.9,Unsafe,12.0
2026-06-15,Ahmedabad Reservoir,W_AHM,Ahmedabad,22.98594468397873,72.54624234234028,6.8,12.3,4.0,6.0,Unsafe,4.9
2026-06-15,Jaipur Reservoir,W_JAI,Jaipur,26.929726207579936,75.78894786605746,8.4,31.2,5.4,7.7,Moderate,9.3
2026-06-15,Lucknow Reservoir,W_LUC,Lucknow,26.864339028148997,80.94420037493926,6.9,48.0,9.4,6.1,Safe,2.3
2026-06-15,Bhopal Reservoir,W_BHO,Bhopal,23.30551244375144,77.38887477401853,7.6,74.8,5.7,5.8,Safe,7.4
2026-06-16,Mumbai Reservoir,W_MUM,Mumbai,19.07256180275741,72.87395482022784,6.5,52.9,6.5,1.6,Safe,6.9
2026-06-16,Delhi Reservoir,W_DEL,Delhi,28.701225701791678,77.11632803839244,8.3,21.9,4.4,3.9,Safe,9.7
2026-06-16,Bengaluru Reservoir,W_BEN,Bengaluru,12.928874269125696,77.59947245655046,8.1,11.8,6.1,4.1,Safe,2.3
2026-06-16,Chennai Reservoir,W_CHE,Chennai,13.056880648737044,80.28669358962466,6.8,70.6,7.2,4.3,Unsafe,1.9
2026-06-16,Kolkata Reservoir,W_KOL,Kolkata,22.551962809825273,88.36544246004658,8.4,10.6,5.0,6.5,Unsafe,8.0
2026-06-16,Hyderabad Reservoir,W_HYD,Hyderabad,17.374418419114882,78.48106036328551,8.0,77.3,7.7,3.1,Safe,7.6
2026-06-16,Ahmedabad Reservoir,W_AHM,Ahmedabad,22.985115444104256,72.58500964767993,6.7,52.4,9.9,2.4,Safe,11.7
2026-06-16,Jaipur Reservoir,W_JAI,Jaipur,26.925624141112202,75.80734969943994,6.8,75.8,7.0,7.4,Moderate,6.3
2026-06-16,Lucknow Reservoir,W_LUC,Lucknow,26.799284449681437,80.94134362999647,7.4,13.3,8.0,3.6,Unsafe,1.2
2026-06-16,Bhopal Reservoir,W_BHO,Bhopal,23.248085023606855,77.42207646465535,7.8,27.3,8.1,2.6,Unsafe,2.1
2026-06-17,Mumbai Reservoir,W_MUM,Mumbai,19.07944026966365,72.90291952692652,8.3,51.4,5.1,7.3,Safe,5.0
2026-06-17,Delhi Reservoir,W_DEL,Delhi,28.667492034954456,77.14851711786407,7.1,34.4,5.2,3.5,Moderate,8.7
2026-06-17,Bengaluru Reservoir,W_BEN,Bengaluru,13.013676114697372,77.59561818248993,8.0,58.5,4.7,6.2,Moderate,6.1
2026-06-17,Chennai Reservoir,W_CHE,Chennai,13.050652366260643,80.24274451184769,7.6,38.6,7.0,7.8,Unsafe,13.2
2026-06-17,Kolkata Reservoir,W_KOL,Kolkata,22.565040498351262,88.31625012076748,7.2,33.7,5.0,5.4,Unsafe,11.3
2026-06-17,Hyderabad Reservoir,W_HYD,Hyderabad,17.434632274252333,78.47116548510172,8.5,89.8,5.8,1.3,Safe,12.1
2026-06-17,Ahmedabad Reservoir,W_AHM,Ahmedabad,23.010637388659617,72.59061181478798,7.6,34.9,5.6,5.2,Moderate,14.1
2026-06-17,Jaipur Reservoir,W_JAI,Jaipur,26.933227290119056,75.81549866917334,7.8,46.5,9.2,7.9,Moderate,13.8
2026-06-17,Lucknow Reservoir,W_LUC,Lucknow,26.87006639158664,80.94632413095269,6.6,63.1,8.8,6.3,Safe,6.0
2026-06-17,Bhopal Reservoir,W_BHO,Bhopal,23.299569030972012,77.43381112226874,7.6,29.3,5.1,7.2,Moderate,3.5
2026-06-18,Mumbai Reservoir,W_MUM,Mumbai,19.027821159965473,72.87205079277891,7.2,97.5,8.6,2.3,Unsafe,12.4
2026-06-18,Delhi Reservoir,W_DEL,Delhi,28.691561830231006,77.13626677451485,6.6,95.9,6.9,3.3,Unsafe,8.3
2026-06-18,Bengaluru Reservoir,W_BEN,Bengaluru,13.012982769447193,77.61263443228505,7.3,16.0,9.9,3.8,Moderate,14.4
2026-06-18,Chennai Reservoir,W_CHE,Chennai,13.07094524238707,80.28303815137605,8.0,68.0,6.7,3.9,Moderate,12.7
2026-06-18,Kolkata Reservoir,W_KOL,Kolkata,22.557444871338365,88.34504924803201,6.8,95.8,8.2,5.7,Moderate,2.0
2026-06-18,Hyderabad Reservoir,W_HYD,Hyderabad,17.380462525213115,78.43716889789887,8.2,51.7,6.2,4.8,Moderate,6.8
2026-06-18,Ahmedabad Reservoir,W_AHM,Ahmedabad,23.00270887547345,72.5882189451966,6.7,24.2,7.6,2.8,Moderate,14.2
2026-06-18,Jaipur Reservoir,W_JAI,Jaipur,26.925885056015915,75.75688890218504,6.8,72.8,7.8,6.4,Unsafe,12.3
2026-06-18,Lucknow Reservoir,W_LUC,Lucknow,26.86082402314247,80.93878867337928,8.5,75.1,9.9,1.2,Moderate,3.0
2026-06-18,Bhopal Reservoir,W_BHO,Bhopal,23.220052473717203,77.39462204038257,6.7,32.3,6.8,2.6,Moderate,3.0
2026-06-19,Mumbai Reservoir,W_MUM,Mumbai,19.09915661602782,72.84283768005369,8.5,35.6,7.2,1.8,Safe,12.1
2026-06-19,Delhi Reservoir,W_DEL,Delhi,28.738251156275417,77.10796480086753,8.1,54.0,6.1,2.1,Unsafe,4.6
2026-06-19,Bengaluru Reservoir,W_BEN,Bengaluru,12.994115896538569,77.5699344442908,7.9,62.2,7.7,7.7,Unsafe,14.6
2026-06-19,Chennai Reservoir,W_CHE,Chennai,13.101265854897335,80.28680479326212,7.5,43.4,9.9,4.1,Moderate,9.8
2026-06-19,Kolkata Reservoir,W_KOL,Kolkata,22.525485771252807,88.36928800696758,8.2,73.6,7.6,3.0,Moderate,4.6
2026-06-19,Hyderabad Reservoir,W_HYD,Hyderabad,17.33727966291543,78.44991365382705,7.2,15.5,9.7,2.0,Moderate,4.3
2026-06-19,Ahmedabad Reservoir,W_AHM,Ahmedabad,22.974040541471464,72.56736629257645,7.0,37.3,7.0,1.2,Safe,5.2
2026-06-19,Jaipur Reservoir,W_JAI,Jaipur,26.895286770908516,75.78515716714965,7.7,77.6,9.1,1.5,Unsafe,2.4
2026-06-19,Lucknow Reservoir,W_LUC,Lucknow,26.865536040135513,80.98578090342338,6.7,50.5,8.3,7.1,Moderate,2.8
2026-06-19,Bhopal Reservoir,W_BHO,Bhopal,23.244077573924567,77.38390195590553,7.8,55.0,8.4,1.8,Safe,12.5
2026-06-20,Mumbai Reservoir,W_MUM,Mumbai,19.09576110138971,72.84308216279571,8.3,31.7,4.6,6.1,Moderate,3.2
2026-06-20,Delhi Reservoir,W_DEL,Delhi,28.721377363206596,77.06552314955525,6.5,39.3,9.3,2.3,Unsafe,10.4
2026-06-20,Bengaluru Reservoir,W_BEN,Bengaluru,13.011054687843913,77.57400699036215,7.4,59.5,4.6,2.6,Unsafe,13.1
2026-06-20,Chennai Reservoir,W_CHE,Chennai,13.053188182958076,80.31735103604333,6.6,23.6,5.3,7.0,Moderate,1.3
2026-06-20,Kolkata Reservoir,W_KOL,Kolkata,22.564570513451876,88.33003139310622,7.8,11.4,7.2,7.5,Safe,12.0
2026-06-20,Hyderabad Reservoir,W_HYD,Hyderabad,17.41158043260397,78.44167398829896,7.0,11.7,8.1,1.1,Unsafe,2.6
2026-06-20,Ahmedabad Reservoir,W_AHM,Ahmedabad,23.02556749224843,72.58975032816338,7.1,65.1,4.1,3.8,Moderate,4.8
2026-06-20,Jaipur Reservoir,W_JAI,Jaipur,26.907929992151136,75.79163373311846,7.2,84.0,6.4,7.8,Moderate,5.3
2026-06-20,Lucknow Reservoir,W_LUC,Lucknow,26.814455369008794,80.99286626690174,8.5,66.3,4.4,3.3,Unsafe,4.2
2026-06-20,Bhopal Reservoir,W_BHO,Bhopal,23.296378893877293,77.44463451108646,6.7,41.5,6.6,4.2,Safe,5.8
2026-06-21,Mumbai Reservoir,W_MUM,Mumbai,19.043158509943005,72.83515703569348,7.3,33.7,6.9,7.3,Safe,2.2
2026-06-21,Delhi Reservoir,W_DEL,Delhi,28.68157245393873,77.10827435396672,7.4,50.0,9.8,2.5,Moderate,5.3
2026-06-21,Bengaluru Reservoir,W_BEN,Bengaluru,12.933534325575266,77.54503529954853,6.9,82.0,7.7,4.3,Moderate,4.6
2026-06-21,Chennai Reservoir,W_CHE,Chennai,13.110288026430421,80.22731635396761,8.1,67.9,9.7,5.1,Safe,3.6
2026-06-21,Kolkata Reservoir,W_KOL,Kolkata,22.536337804005665,88.40562238420658,8.2,34.8,6.7,4.1,Moderate,10.5
2026-06-21,Hyderabad Reservoir,W_HYD,Hyderabad,17.384061474959587,78.5001059719422,8.3,74.7,4.8,3.0,Moderate,6.3
2026-06-21,Ahmedabad Reservoir,W_AHM,Ahmedabad,23.04640078925126,72.59058239419971,6.5,82.3,4.5,7.4,Safe,11.5
2026-06-21,Jaipur Reservoir,W_JAI,Jaipur,26.94007119500965,75.82655135626376,6.5,71.7,7.6,1.3,Unsafe,5.2
2026-06-21,Lucknow Reservoir,W_LUC,Lucknow,26.83660133290098,80.94886158684349,8.3,70.2,9.7,1.3,Unsafe,4.5
2026-06-21,Bhopal Reservoir,W_BHO,Bhopal,23.285074457938006,77.44489050964175,7.7,10.9,6.6,3.1,Unsafe,11.7
2026-06-22,Mumbai Reservoir,W_MUM,Mumbai,19.091141041510145,72.89872303522856,8.5,80.4,5.7,1.6,Moderate,7.7
2026-06-22,Delhi Reservoir,W_DEL,Delhi,28.715237385408123,77.13749611981265,6.9,96.0,8.7,2.9,Unsafe,8.4
2026-06-22,Bengaluru Reservoir,W_BEN,Bengaluru,13.00390354468665,77.63141289744266,8.1,96.3,8.3,6.8,Unsafe,3.2
2026-06-22,Chennai Reservoir,W_CHE,Chennai,13.039471133553555,80.25140558941699,8.4,51.2,5.8,1.4,Moderate,8.5
2026-06-22,Kolkata Reservoir,W_KOL,Kolkata,22.601780482664402,88.35450053003643,8.0,26.3,8.3,2.8,Unsafe,2.9
2026-06-22,Hyderabad Reservoir,W_HYD,Hyderabad,17.368725321627497,78.46317851864194,6.5,31.3,6.7,1.4,Safe,6.6
2026-06-22,Ahmedabad Reservoir,W_AHM,Ahmedabad,23.06668073992329,72.52648561805638,6.8,56.7,8.4,3.0,Unsafe,8.0
2026-06-22,Jaipur Reservoir,W_JAI,Jaipur,26.9544791409385,75.79166312001483,6.7,55.0,9.0,7.2,Moderate,8.5
2026-06-22,Lucknow Reservoir,W_LUC,Lucknow,26.813261445574792,80.99045461443785,8.3,11.1,4.4,4.3,Unsafe,1.6
2026-06-22,Bhopal Reservoir,W_BHO,Bhopal,23.248953952407597,77.44976208166246,6.9,72.0,4.7,5.7,Moderate,4.3
2026-06-23,Mumbai Reservoir,W_MUM,Mumbai,19.07810954261836,72.91736297911322,7.8,76.3,7.9,3.3,Moderate,2.9
2026-06-23,Delhi Reservoir,W_DEL,Delhi,28.67823230515228,77.06250084834447,8.0,53.7,4.7,6.9,Safe,3.1
2026-06-23,Bengaluru Reservoir,W_BEN,Bengaluru,12.965717507731238,77.57485169716588,8.4,44.8,7.5,4.8,Safe,10.5
2026-06-23,Chennai Reservoir,W_CHE,Chennai,13.114889650803816,80.27090275866816,7.1,27.3,9.4,2.5,Moderate,7.1
2026-06-23,Kolkata Reservoir,W_KOL,Kolkata,22.57381935576054,88.33329284474637,8.1,55.4,5.7,7.4,Safe,11.6
2026-06-23,Hyderabad Reservoir,W_HYD,Hyderabad,17.370502789870297,78.4493631299258,8.2,76.3,5.0,4.7,Safe,5.6
2026-06-23,Ahmedabad Reservoir,W_AHM,Ahmedabad,23.00891478768139,72.56253283342176,7.9,84.3,4.3,3.0,Safe,12.8
2026-06-23,Jaipur Reservoir,W_JAI,Jaipur,26.875854553805436,75.78285310818534,8.5,83.0,6.7,3.0,Safe,12.1
2026-06-23,Lucknow Reservoir,W_LUC,Lucknow,26.843261699231213,80.9237213953111,8.0,86.3,5.5,2.6,Safe,3.9
2026-06-23,Bhopal Reservoir,W_BHO,Bhopal,23.299631503243237,77.40500832757726,7.6,15.0,4.6,3.4,Safe,14.0
2026-06-24,Mumbai Reservoir,W_MUM,Mumbai,19.111210778631655,72.86200723770557,7.9,31.0,9.8,2.2,Unsafe,13.0
