Date,City,Latitude,Longitude,Crime_Type,Daily_Incidents,Investigation_Status
2026-07-21,Ahmedabad,23.017243146430257,72.55358016018181,Fraud,16,Under Investigation
2026-07-21,Jaipur,26.908568982326948,75.81354573191572,Fraud,1,Resolved
2026-07-21,Lucknow,26.882949467871505,80.95719349171179,Theft,17,Resolved
2026-07-21,Bhopal,23.28020802263379,77.46058360921805,Fraud,17,Under Investigation
2026-07-22,Mumbai,19.083166767615793,72.89248225964711,Fraud,0,Resolved
2026-07-22,Delhi,28.740940587072863,77.13129241432704,Vandalism,8,Under Investigation
2026-07-22,Bengaluru,13.015545740453572,77.59081733225636,Assault,7,Under Investigation
2026-07-22,Chennai,13.070583226090413,80.31846223506084,Vandalism,18,Open
2026-07-22,Kolkata,22.61340235776608,88.37790999713881,Burglary,3,Resolved
2026-07-22,Hyderabad,17.335414237546406,78.50443643412018,Burglary,16,Open
2026-07-22,Ahmedabad,23.001279513151925,72.59407647825526,Vandalism,6,Under Investigation
2026-07-22,Jaipur,26.93348614602056,75.81223881247595,Fraud,1,Resolved
2026-07-22,Lucknow,26.796929530515737,80.98712740835091,Assault,14,Open
2026-07-22,Bhopal,23.30324462575981,77.41015281970961,Fraud,3,Resolved
2026-07-23,Mumbai,19.112262438282055,72.91280006201275,Theft,5,Open
2026-07-23,Delhi,28.750041220415394,77.07846381729031,Fraud,11,Open
2026-07-23,Bengaluru,13.01730220024985,77.54982166806872,Burglary,11,Open
2026-07-23,Chennai,13.047181463631986,80.22219025593228,Fraud,0,Resolved
2026-07-23,Kolkata,22.561406069200146,88.37727548442226,Vandalism,7,Open
2026-07-23,Hyderabad,17.415145300657073,78.51264932048049,Assault,11,Under Investigation
2026-07-23,Ahmedabad,22.97823585115839,72.53127242441919,Vandalism,2,Resolved
2026-07-23,Jaipur,26.86309836992307,75.75805928898676,Burglary,2,Open
2026-07-23,Lucknow,26.859533966523404,80.97871063655778,Fraud,7,Open
2026-07-23,Bhopal,23.26464982699696,77.38564682312497,Theft,0,Open
2026-07-24,Mumbai,19.08614888730825,72.85423989849868,Theft,1,Open
2026-07-24,Delhi,28.72561260646082,77.11312767324199,Assault,18,Open
2026-07-24,Bengaluru,12.956740931701063,77.6217471685628,Theft,19,Open
2026-07-24,Chennai,13.065540937454788,80.31735415205672,Assault,6,Open
2026-07-24,Kolkata,22.523689893103988,88.40278766557128,Burglary,17,Open
2026-07-24,Hyderabad,17.390356108211787,78.5302138558863,Burglary,12,Resolved
2026-07-24,Ahmedabad,23.013028975743595,72.55103165379396,Assault,9,Under Investigation
2026-07-24,Jaipur,26.869609940302237,75.77773330231054,Theft,9,Resolved
2026-07-24,Lucknow,26.83235026621274,80.94399442380282,Burglary,2,Resolved
2026-07-24,Bhopal,23.288793647015563,77.38767966841115,Fraud,1,Resolved
2026-07-25,Mumbai,19.09667199947389,72.86955445346905,Burglary,4,Open
2026-07-25,Delhi,28.717830053808946,77.0825152550596,Fraud,12,Under Investigation
2026-07-25,Bengaluru,12.954466856425382,77.54616221942308,Burglary,10,Under Investigation
2026-07-25,Chennai,13.07353102534786,80.31210932102783,Assault,1,Under Investigation
2026-07-25,Kolkata,22.59702538862837,88.39543397219008,Vandalism,17,Open
2026-07-25,Hyderabad,17.415802663703154,78.52321514767681,Fraud,10,Resolved
2026-07-25,Ahmedabad,22.995760728149474,72.55138543785567,Theft,13,Resolved
2026-07-25,Jaipur,26.915213305896597,75.81727127923382,Fraud,7,Resolved
2026-07-25,Lucknow,26.866869375050886,80.97091100406288,Fraud,3,Open
2026-07-25,Bhopal,23.219657884739014,77.3702795402485,Vandalism,5,Open
2026-07-26,Mumbai,19.06857802653507,72.88249250173217,Burglary,6,Open
2026-07-26,Delhi,28.705113027273494,77.1064584951279,Assault,6,Resolved
2026-07-26,Bengaluru,12.949652031795223,77.60329086539423,Burglary,2,Resolved
2026-07-26,Chennai,13.08659747105266,80.26733385575993,Vandalism,5,Resolved
2026-07-26,Kolkata,22.59238712266171,88.32003431434762,Vandalism,11,Resolved
2026-07-26,Hyderabad,17.361085512700623,78.48771710140169,Assault,18,Resolved
2026-07-26,Ahmedabad,22.993855135269502,72.57874685991746,Vandalism,14,Under Investigation
2026-07-26,Jaipur,26.890973360424415,75.7604244901251,Vandalism,9,Open
2026-07-26,Lucknow,26.806746293559296,80.936494185431,Assault,12,Under Investigation
2026-07-26,Bhopal,23.2138725390908,77.40882672256,Theft,5,Resolved
2026-07-27,Mumbai,19.082016512366653,72.84452791950949,Fraud,17,Open
2026-07-27,Delhi,28.6973438106354,77.1097569020892,Burglary,15,Resolved
2026-07-27,Bengaluru,12.966772626200953,77.58117126284402,Theft,11,Open
2026-07-27,Chennai,13.0696962001065,80.23270644755827,Vandalism,2,Under Investigation
2026-07-27,Kolkata,22.587860393432035,88.36091851224744,Vandalism,4,Under Investigation
2026-07-27,Hyderabad,17.344984779679326,78.47734994112926,Assault,15,Resolved
2026-07-27,Ahmedabad,23.040036699445338,72.60459412678662,Vandalism,9,Resolved
2026-07-27,Jaipur,26.879999019870805,75.83530715772119,Theft,13,Resolved
2026-07-27,Lucknow,26.83306912509539,80.94216213093381,Vandalism,6,Resolved
2026-07-27,Bhopal,23.23545317745235,77.45735463675076,Burglary,9,Under Investigation
2026-07-28,Mumbai,19.082743412399093,72.87473583475308,Theft,17,Resolved
2026-07-28,Delhi,28.65690929169338,77.06478329086548,Vandalism,4,Under Investigation
2026-07-28,Bengaluru,12.961826878354625,77.61635813844572,Vandalism,6,Resolved
2026-07-28,Chennai,13.078838526550037,80.23612123754461,Fraud,7,Open
2026-07-28,Kolkata,22.579523304077266,88.32322182393456,Fraud,2,Resolved
2026-07-28,Hyderabad,17.39499772812434,78.47856831966068,Theft,6,Open
2026-07-28,Ahmedabad,23.059814035797718,72.59218673528237,Assault,17,Resolved
2026-07-28,Jaipur,26.95694274758923,75.76019313041841,Vandalism,11,Open
2026-07-28,Lucknow,26.815173410586038,80.913935618057,Vandalism,10,Resolved
2026-07-28,Bhopal,23.299514501285756,77.38992736383702,Vandalism,3,Under Investigation
2026-07-29,Mumbai,19.109147232762812,72.85061443009752,Burglary,19,Under Investigation
2026-07-29,Delhi,28.67303862245416,77.14530055071909,Burglary,2,Under Investigation
2026-07-29,Bengaluru,13.019996856013323,77.5631005717582,Fraud,19,Resolved
2026-07-29,Chennai,13.100149377250832,80.22694475471374,Assault,19,Under Investigation
2026-07-29,Kolkata,22.615875599538352,88.31848443936852,Vandalism,7,Resolved
2026-07-29,Hyderabad,17.35071508574488,78.48281634868799,Fraud,15,Resolved
2026-07-29,Ahmedabad,23.00185945289857,72.55991503753891,Fraud,14,Open
2026-07-29,Jaipur,26.882802834738957,75.75590184907665,Theft,10,Resolved
2026-07-29,Lucknow,26.824259520160176,80.97322220022198,Theft,16,Resolved
2026-07-29,Bhopal,23.213496437286032,77.44399609923785,Theft,0,Open
2026-07-30,Mumbai,19.068122727614316,72.84036134338066,Burglary,11,Under Investigation
2026-07-30,Delhi,28.725500201495258,77.09856235906649,Fraud,3,Open
2026-07-30,Bengaluru,12.995760892670909,77.63890510923802,Fraud,2,Resolved
2026-07-30,Chennai,13.113739291031278,80.26222800852511,Assault,15,Open
2026-07-30,Kolkata,22.622116872124348,88.38070557184535,Fraud,7,Open
2026-07-30,Hyderabad,17.402064296940107,78.49063148397505,Theft,12,Under Investigation
2026-07-30,Ahmedabad,22.987591818168,72.60141860469919,Assault,11,Open
2026-07-30,Jaipur,26.90124803942608,75.83480848591746,Theft,13,Open
2026-07-30,Lucknow,26.813542449563545,80.97453298505796,Assault,9,Under Investigation
2026-07-30,Bhopal,23.238496808856848,77.46099579257124,Fraud,17,Under Investigation
2026-07-31,Mumbai,19.122308575395696,72.83287818271607,Fraud,6,Under Investigation
2026-07-31,Delhi,28.665936734103525,77.08518925732095,Fraud,13,Open
2026-07-31,Bengaluru,12.950471174123381,77.63149618540743,Assault,16,Under Investigation
2026-07-31,Chennai,13.082037290343417,80.29770688354748,Fraud,5,Open
2026-07-31,Kolkata,22.610823434512962,88.34223746178515,Fraud,12,Open
2026-07-31,Hyderabad,17.400857120544305,78.4891253796999,Theft,11,Open
2026-07-31,Ahmedabad,22.994394103561667,72.52967538337685,Fraud,8,Resolved
2026-07-31,Jaipur,26.95118599610378,75.77578775695241,Vandalism,0,Resolved
2026-07-31,Lucknow,26.86307638867997,80.90951635616307,Vandalism,1,Resolved
2026-07-31,Bhopal,23.22457111219815,77.37815296947852,Fraud,16,Resolved
2026-08-01,Mumbai,19.04227450036179,72.85953359956612,Vandalism,4,Under Investigation
2026-08-01,Delhi,28.701389713864273,77.14859446888529,Theft,18,Under Investigation
2026-08-01,Bengaluru,13.000513194580723,77.54679496269542,Vandalism,0,Under Investigation
2026-08-01,Chennai,13.037912405527905,80.26904146998481,Theft,17,Resolved
2026-08-01,Kolkata,22.537346336251478,88.38163430903985,Fraud,6,Under Investigation
2026-08-01,Hyderabad,17.434067053085432,78.46917118350427,Assault,6,Under Investigation
2026-08-01,Ahmedabad,23.01621797040616,72.54524893207166,Burglary,17,Under Investigation
2026-08-01,Jaipur,26.935142528302848,75.8214333847769,Burglary,16,Open
2026-08-01,Lucknow,26.848492049391737,80.92504290436631,Burglary,10,Under Investigation
2026-08-01,Bhopal,23.25316566244261,77.40726155581716,Vandalism,12,Under Investigation
2026-08-02,Mumbai,19.08261740820466,72.85574725855041,Fraud,1,Resolved
2026-08-02,Delhi,28.699299722095347,77.06685868797611,Theft,14,Under Investigation
2026-08-02,Bengaluru,13.002469287775359,77.62367215505972,Vandalism,17,Open
2026-08-02,Chennai,13.12222163461716,80.31993925683183,Fraud,19,Under Investigation
2026-08-02,Kolkata,22.584538043639153,88.3747531055769,Burglary,9,Resolved
2026-08-02,Hyderabad,17.37269952403052,78.49604930747557,Burglary,15,Under Investigation
2026-08-02,Ahmedabad,23.002973698416675,72.59074408160069,Fraud,11,Resolved
2026-08-02,Jaipur,26.936260889342122,75.76287025744206,Burglary,0,Open
2026-08-02,Lucknow,26.885953555743903,80.91518467880914,Vandalism,8,Under Investigation
2026-08-02,Bhopal,23.24392647280883,77.45255486480646,Assault,3,Open
2026-08-03,Mumbai,19.027986879237627,72.9116528753058,Burglary,4,Open
2026-08-03,Delhi,28.727633816072718,77.09227383953726,Fraud,12,Resolved
2026-08-03,Bengaluru,12.92984286000477,77.55699218032069,Vandalism,18,Under Investigation
2026-08-03,Chennai,13.040234160278553,80.31126327023708,Assault,7,Under Investigation
2026-08-03,Kolkata,22.610956695135627,88.39603671169762,Burglary,14,Under Investigation
2026-08-03,Hyderabad,17.357523867720552,78.52950232097535,Theft,9,Under Investigation
2026-08-03,Ahmedabad,23.033996961070528,72.61076834335702,Theft,10,Under Investigation
2026-08-03,Jaipur,26.8868633964314,75.76711267660325,Vandalism,6,Resolved
2026-08-03,Lucknow,26.81622310468096,80.95799933286634,Theft,11,Open
2026-08-03,Bhopal,23.23720120876566,77.40634234091279,Vandalism,9,Resolved
2026-08-04,Mumbai,19.02977517996319,72.83033014654416,Assault,12,Resolved
2026-08-04,Delhi,28.669346093830555,77.14780043329971,Vandalism,18,Under Investigation
2026-08-04,Bengaluru,13.00702887325285,77.62696963431686,Assault,0,Resolved
2026-08-04,Chennai,13.118694779892204,80.25687348251175,Theft,7,Open
2026-08-04,Kolkata,22.596357715433587,88.31512712706967,Vandalism,13,Open
2026-08-04,Hyderabad,17.345987209647983,78.49167419685227,Fraud,1,Open
2026-08-04,Ahmedabad,23.04620284859092,72.56669992947722,Vandalism,6,Under Investigation
2026-08-04,Jaipur,26.873820250968876,75.78137750868818,Assault,0,Under Investigation
2026-08-04,Lucknow,26.85881279434326,80.9093636896391,Theft,15,Open
2026-08-04,Bhopal,23.299311837661413,77.41325191508328,Vandalism,6,Resolved
2026-08-05,Mumbai,19.10279185067285,72.90433166875717,Theft,5,Resolved
2026-08-05,Delhi,28.727852448875748,77.1114831595376,Burglary,12,Resolved
2026-08-05,Bengaluru,12.927467654740976,77.60529539812194,Burglary,16,Resolved
2026-08-05,Chennai,13.111240290460191,80.22250948621857,Burglary,15,Open
2026-08-05,Kolkata,22.543881034090518,88.37437824100527,Fraud,5,Open
2026-08-05,Hyderabad,17.35159024769036,78.50556585277221,Fraud,10,Resolved
2026-08-05,Ahmedabad,23.010602347266946,72.56856461825978,Fraud,11,Resolved
2026-08-05,Jaipur,26.901306827346296,75.74897741001183,Theft,11,Open
2026-08-05,Lucknow,26.814106802027858,80.9950722053484,Theft,1,Resolved
2026-08-05,Bhopal,23.299757407160666,77.402900120782,Theft,7,Open
2026-08-06,Mumbai,19.06362285238161,72.88935638799764,Burglary,19,Under Investigation
2026-08-06,Delhi,28.74490936220008,77.06857022865897,Theft,17,Open
2026-08-06,Bengaluru,12.994909054698208,77.56804529946467,Theft,4,Resolved
2026-08-06,Chennai,13.04317591320042,80.22267766984022,Theft,11,Open
2026-08-06,Kolkata,22.585265546071174,88.39678036068945,Burglary,19,Under Investigation
2026-08-06,Hyderabad,17.432922653083654,78.48480019689416,Assault,16,Open
2026-08-06,Ahmedabad,23.043255073304206,72.53767284450556,Burglary,3,Under Investigation
2026-08-06,Jaipur,26.913345208509522,75.74850406349012,Burglary,12,Under Investigation
2026-08-06,Lucknow,26.862468372906402,80.95282493096177,Vandalism,10,Resolved
2026-08-06,Bhopal,23.27888780288244,77.4057556365699,Assault,5,Open
2026-08-07,Mumbai,19.033035887354647,72.84295951926234,Assault,1,Open
2026-08-07,Delhi,28.739450868420985,77.10762290563237,Burglary,6,Resolved
2026-08-07,Bengaluru,13.020422338528265,77.59928792222921,Vandalism,1,Under Investigation
2026-08-07,Chennai,13.052172705445273,80.22878569977996,Burglary,1,Open
2026-08-07,Kolkata,22.60562877433729,88.37100793454454,Fraud,17,Resolved
2026-08-07,Hyderabad,17.362026203792606,78.48011624782148,Assault,5,Resolved
2026-08-07,Ahmedabad,22.98533261610605,72.53326642134788,Vandalism,14,Open
2026-08-07,Jaipur,26.90748449303351,75.82875725641703,Theft,5,Open
2026-08-07,Lucknow,26.831090201652984,80.90236536202129,Theft,18,Resolved
2026-08-07,Bhopal,23.298612488919325,77.4475137544673,Burglary,6,Resolved
2026-08-08,Mumbai,19.090260160150063,72.8495750852745,Vandalism,11,Under Investigation
2026-08-08,Delhi,28.743634051713197,77.08403305071971,Vandalism,16,Under Investigation
2026-08-08,Bengaluru,12.951433408265375,77.56494957438403,Burglary,17,Under Investigation
2026-08-08,Chennai,13.08157734317116,80.2735794863986,Theft,7,Under Investigation
2026-08-08,Kolkata,22.606727649272425,88.32635273330553,Fraud,11,Resolved
2026-08-08,Hyderabad,17.403073375395326,78.45110604329392,Burglary,6,Under Investigation
2026-08-08,Ahmedabad,23.03998665443166,72.56224307352936,Fraud,17,Resolved
2026-08-08,Jaipur,26.954961252286097,75.74236599778403,Burglary,17,Open
2026-08-08,Lucknow,26.82717031029771,80.90299636232415,Fraud,7,Open
2026-08-08,Bhopal,23.24306057303565,77.38944020763324,Theft,7,Under Investigation
2026-08-09,Mumbai,19.10270549381451,72.8748937868367,Theft,12,Resolved
2026-08-09,Delhi,28.724092250382796,77.07308027792749,Assault,4,Resolved
2026-08-09,Bengaluru,12.951362818205217,77.61993768327874,Burglary,4,Open
2026-08-09,Chennai,13.128877547739064,80.30560203706402,Assault,5,Resolved
2026-08-09,Kolkata,22.60229834227861,88.35022576155416,Theft,14,Resolved
2026-08-09,Hyderabad,17.354089888811888,78.48203519274553,Theft,13,Open
2026-08-09,Ahmedabad,23.000386720238282,72.55218038245931,Burglary,6,Open
2026-08-09,Jaipur,26.89435935075213,75.74437509494112,Vandalism,16,Resolved
2026-08-09,Lucknow,26.806842268114014,80.94119843794675,Vandalism,7,Resolved
2026-08-09,Bhopal,23.2810332051161,77.46009958488045,Theft,4,Under Investigation
2026-08-10,Mumbai,19.108859382328475,72.92249926664647,Assault,1,Resolved
2026-08-10,Delhi,28.725762623498962,77.14333657349616,Fraud,8,Open
2026-08-10,Bengaluru,12.982867085615739,77.57293699135955,Vandalism,2,Under Investigation
2026-08-10,Chennai,13.086304061973733,80.23006641091895,Assault,8,Under Investigation
2026-08-10,Kolkata,22.529180018033983,88.33595868441134,Vandalism,0,Under Investigation
2026-08-10,Hyderabad,17.410578742792456,78.47200157167768,Assault,9,Open
2026-08-10,Ahmedabad,22.980734203468838,72.54052167839608,Assault,15,Open
2026-08-10,Jaipur,26.90879508181308,75.80128574831512,Burglary,4,Open
2026-08-10,Lucknow,26.887617101132328,80.99403849573342,Vandalism,13,Open
2026-08-10,Bhopal,23.27262482020512,77.3628258773054,Theft,19,Resolved
2026-08-11,Mumbai,19.07769350440234,72.87207768018332,Burglary,4,Under Investigation
2026-08-11,Delhi,28.65417918563473,77.08198532169882,Theft,6,Under Investigation
2026-08-11,Bengaluru,12.956619393995188,77.62571533802185,Assault,19,Under Investigation
2026-08-11,Chennai,13.064359472554662,80.24835523990467,Theft,4,Under Investigation
2026-08-11,Kolkata,22.57266731588918,88.35110509473897,Fraud,7,Resolved
2026-08-11,Hyderabad,17.402187274306375,78.50593273862434,Fraud,12,Open
2026-08-11,Ahmedabad,23.023150633376606,72.59150440180348,Assault,4,Open
2026-08-11,Jaipur,26.90066853350382,75.78707912402986,Theft,12,Under Investigation
2026-08-11,Lucknow,26.824154129425416,80.91988208312773,Burglary,15,Resolved
2026-08-11,Bhopal,23.2799890806078,77.3912351896396,Assault,2,Under Investigation
2026-08-12,Mumbai,19.04921244339805,72.86434641129955,Vandalism,14,Resolved
2026-08-12,Delhi,28.69133209932287,77.07847428589382,Vandalism,2,Under Investigation
2026-08-12,Bengaluru,13.00237345071595,77.6426000899435,Fraud,12,Open
2026-08-12,Chennai,13.05331215133666,80.23770583268492,Theft,15,Open
2026-08-12,Kolkata,22.5410368901148,88.36374068961176,Assault,9,Under Investigation
2026-08-12,Hyderabad,17.4258955653334,78.48269567109082,Burglary,10,Under Investigation
2026-08-12,Ahmedabad,22.98337482224209,72.58318046784215,Burglary,8,Resolved
2026-08-12,Jaipur,26.902319974682083,75.774123578249,Vandalism,14,Open
2026-08-12,Lucknow,26.890302909787792,80.9600159742498,Vandalism,13,Resolved
2026-08-12,Bhopal,23.274988939134406,77.36490556856772,Fraud,12,Resolved
2026-08-13,Mumbai,19.030557542259178,72.83052525136647,Assault,17,Open
2026-08-13,Delhi,28.749066973508178,77.12096219131841,Vandalism,0,Under Investigation
2026-08-13,Bengaluru,12.940233020787792,77.62131728413081,Theft,7,Under Investigation
2026-08-13,Chennai,13.09201355854167,80.2893060509532,Burglary,17,Open
2026-08-13,Kolkata,22.541901945491922,88.40534152048053,Burglary,14,Resolved
2026-08-13,Hyderabad,17.335699492176655,78.47550005995102,Theft,17,Open
2026-08-13,Ahmedabad,22.98395948416917,72.58122963985214,Fraud,19,Under Investigation
2026-08-13,Jaipur,26.912110414258812,75.81690589629973,Assault,13,Under Investigation
2026-08-13,Lucknow,26.837861450097574,80.97902006663949,Fraud,17,Resolved
2026-08-13,Bhopal,23.302283889376138,77.43655824777828,Vandalism,1,Resolved
2026-08-14,Mumbai,19.052669783462484,72.86952998426474,Theft,19,Open
2026-08-14,Delhi,28.73988814982643,77.13264172193982,Burglary,0,Resolved
2026-08-14,Bengaluru,12.969289240250118,77.57958587147449,Theft,13,Open
2026-08-14,Chennai,13.057445983093714,80.25112276218147,Fraud,9,Resolved
2026-08-14,Kolkata,22.59750384929979,88.36849585534108,Theft,3,Open
2026-08-14,Hyderabad,17.34270278033046,78.47746997527483,Burglary,15,Resolved
2026-08-14,Ahmedabad,23.0237330201952,72.59606164274764,Burglary,9,Under Investigation
2026-08-14,Jaipur,26.895427994839817,75.81195177192404,Theft,14,Under Investigation
2026-08-14,Lucknow,26.811249941439726,80.95682018263541,Burglary,6,Under Investigation
2026-08-14,Bhopal,23.237307189210224,77.36854625108128,Vandalism,5,Resolved
2026-08-15,Mumbai,19.037567007502183,72.9005598491641,Burglary,5,Under Investigation
2026-08-15,Delhi,28.70646182345462,77.123753429107,Burglary,12,Open
2026-08-15,Bengaluru,12.923992001762064,77.56683359888513,Theft,8,Under Investigation
2026-08-15,Chennai,13.100373717263903,80.23799452727124,Vandalism,5,Open
2026-08-15,Kolkata,22.565897986835676,88.34847395988943,Vandalism,17,Under Investigation
2026-08-15,Hyderabad,17.381006734633978,78.48963533829476,Theft,16,Resolved
2026-08-15,Ahmedabad,23.015070961460385,72.52270506930789,Theft,19,Resolved
2026-08-15,Jaipur,26.890773356383946,75.7819136305368,Vandalism,17,Under Investigation
2026-08-15,Lucknow,26.852302389155334,80.95685000797803,Assault,4,Resolved
2026-08-15,Bhopal,23.306032688396453,77.36951570917435,Theft,2,Under Investigation
2026-08-16,Mumbai,19.05184967471656,72.87263870772698,Theft,4,Open
2026-08-16,Delhi,28.746210933985207,77.1428838144751,Fraud,2,Resolved
2026-08-16,Bengaluru,13.009788214361766,77.57805282057129,Burglary,19,Under Investigation
2026-08-16,Chennai,13.12346723707314,80.22544093758523,Assault,11,Under Investigation
2026-08-16,Kolkata,22.572396754034624,88.39297010373666,Vandalism,2,Resolved
2026-08-16,Hyderabad,17.43491538178049,78.51315878248845,Vandalism,17,Open
2026-08-16,Ahmedabad,23.05559817974659,72.57733905627941,Burglary,16,Open
2026-08-16,Jaipur,26.888324050843647,75.8310654867931,Fraud,8,Under Investigation
2026-08-16,Lucknow,26.81436641570585,80.91538543147011,Assault,10,Under Investigation
2026-08-16,Bhopal,23.27599237306683,77.38668747753817,Theft,8,Resolved
2026-08-17,Mumbai,19.097535156867785,72.92346933816496,Assault,6,Under Investigation
2026-08-17,Delhi,28.712979562755645,77.0580153592205,Fraud,1,Under Investigation
2026-08-17,Bengaluru,12.975722119701762,77.63281508856839,Assault,17,Resolved
2026-08-17,Chennai,13.053836755340416,80.29832055559959,Assault,2,Open
2026-08-17,Kolkata,22.618894182584736,88.34095075439099,Burglary,13,Under Investigation
2026-08-17,Hyderabad,17.425616385989315,78.52959072895712,Theft,10,Resolved
2026-08-17,Ahmedabad,23.057874777072932,72.5985744054826,Theft,2,Under Investigation
2026-08-17,Jaipur,26.936004572079966,75.76712798239042,Assault,11,Resolved
2026-08-17,Lucknow,26.841612764956153,80.95362183688857,Vandalism,3,Under Investigation
2026-08-17,Bhopal,23.239297203605467,77.4604640929923,Fraud,17,Under Investigation
2026-08-18,Mumbai,19.117833978993698,72.91940366023957,Assault,11,Under Investigation
2026-08-18,Delhi,28.75194234093857,77.10896938908645,Burglary,12,Open
2026-08-18,Bengaluru,12.969086881547389,77.58080886051276,Burglary,19,Open
2026-08-18,Chennai,13.07145929011477,80.2787248514944,Burglary,5,Open
2026-08-18,Kolkata,22.57018150028615,88.39846137298491,Vandalism,7,Open
2026-08-18,Hyderabad,17.424610169455878,78.52477503191227,Theft,7,Resolved
2026-08-18,Ahmedabad,23.012001487949746,72.52765176646213,Burglary,0,Open
2026-08-18,Jaipur,26.86416052407444,75.78376253304765,Theft,14,Open
2026-08-18,Lucknow,26.821891172167653,80.9280741659299,Assault,7,Open
2026-08-18,Bhopal,23.237269704381283,77.4149332559804,Vandalism,2,Resolved
2026-08-19,Mumbai,19.093520149650768,72.83449017070473,Burglary,1,Under Investigation
2026-08-19,Delhi,28.689176338590944,77.12152920870442,Vandalism,15,Open
2026-08-19,Bengaluru,12.958145779945863,77.57714099869779,Assault,3,Resolved
2026-08-19,Chennai,13.110259854370103,80.26388357226988,Fraud,2,Under Investigation
2026-08-19,Kolkata,22.562280538726945,88.32629889129208,Theft,14,Resolved
2026-08-19,Hyderabad,17.345248369739135,78.47091697961557,Vandalism,14,Under Investigation
2026-08-19,Ahmedabad,23.05511099048002,72.55716896896972,Fraud,13,Open
2026-08-19,Jaipur,26.922831293071425,75.81461102131546,Fraud,11,Under Investigation
2026-08-19,Lucknow,26.837603558709368,80.90068063105495,Theft,19,Under Investigation
2026-08-19,Bhopal,23.22593829569832,77.40537698624969,Fraud,8,Resolved
2026-08-20,Mumbai,19.071015294474527,72.88521883349264,Theft,4,Under Investigation
2026-08-20,Delhi,28.74422074301104,77.13061579038539,Burglary,19,Open
2026-08-20,Bengaluru,12.952053718283459,77.6441503958198,Vandalism,17,Open
2026-08-20,Chennai,13.065690092555409,80.24408859772697,Vandalism,7,Resolved
2026-08-20,Kolkata,22.622181480805416,88.3251939404939,Burglary,0,Under Investigation
2026-08-20,Hyderabad,17.35744200682229,78.53076294448667,Vandalism,12,Under Investigation
2026-08-20,Ahmedabad,22.97516235114141,72.54156538665931,Vandalism,2,Under Investigation
2026-08-20,Jaipur,26.948984809971552,75.82824240904286,Theft,13,Under Investigation
2026-08-20,Lucknow,26.82195631036903,80.90685689139424,Burglary,11,Open
2026-08-20,Bhopal,23.25367503031661,77.46052924994936,Burglary,8,Open
2026-08-21,Mumbai,19.090780111426618,72.87471081492436,Assault,19,Open
2026-08-21,Delhi,28.71570909634217,77.13617781923597,Assault,13,Resolved
2026-08-21,Bengaluru,12.971128598958103,77.58524249664688,Fraud,11,Resolved
2026-08-21,Chennai,13.038329170184397,80.30292142659292,Burglary,3,Open
2026-08-21,Kolkata,22.542573943670238,88.31919743577382,Theft,5,Under Investigation
2026-08-21,Hyderabad,17.375680378758904,78.44320706290806,Theft,16,Under Investigation
2026-08-21,Ahmedabad,22.987947074152924,72.5342699645513,Fraud,11,Under Investigation
2026-08-21,Jaipur,26.96059912296896,75.81494379215815,Theft,10,Open
2026-08-21,Lucknow,26.886818348501283,80.90168408120189,Fraud,19,Open
2026-08-21,Bhopal,23.255031137391615,77.38914149898392,Burglary,0,Resolved
2026-08-22,Mumbai,19.10508025839219,72.85904845019203,Burglary,2,Open
2026-08-22,Delhi,28.718983391729846,77.05289794057713,Theft,1,Resolved
2026-08-22,Bengaluru,13.020794974956251,77.60310821827336,Burglary,12,Open
2026-08-22,Chennai,13.064823183227995,80.27875246503872,Burglary,18,Open
2026-08-22,Kolkata,22.583178688601194,88.39716427506595,Burglary,13,Under Investigation
2026-08-22,Hyderabad,17.355850913947172,78.49056661792184,Vandalism,9,Under Investigation
2026-08-22,Ahmedabad,23.052145345333848,72.53859223009805,Vandalism,12,Open
2026-08-22,Jaipur,26.911777948452976,75.74744511565328,Burglary,10,Open
2026-08-22,Lucknow,26.85187647326455,80.90163470115236,Fraud,18,Under Investigation
2026-08-22,Bhopal,23.22801787103912,77.41073171955533,Vandalism,2,Resolved
2026-08-23,Mumbai,19.05503050076829,72.83237262511742,Fraud,9,Under Investigation
2026-08-23,Delhi,28.66449711346051,77.10622948235773,Assault,10,Open
2026-08-23,Bengaluru,12.965874549578274,77.6339495538331,Fraud,2,Resolved
2026-08-23,Chennai,13.044629836440741,80.28350704180718,Vandalism,13,Resolved
2026-08-23,Kolkata,22.5968282365373,88.40979462707456,Burglary,6,Under Investigation
2026-08-23,Hyderabad,17.335597176332755,78.4920156712205,Fraud,13,Open
2026-08-23,Ahmedabad,22.993414897038733,72.54515589047011,Assault,13,Under Investigation
2026-08-23,Jaipur,26.92923060484959,75.80499638118143,Burglary,14,Resolved
2026-08-23,Lucknow,26.85742826228166,80.94443708880581,Fraud,4,Open
2026-08-23,Bhopal,23.213119282758033,77.45406304939513,Vandalism,0,Under Investigation
2026-08-24,Mumbai,19.036885355311878,72.84233728686321,Burglary,19,Under Investigation
2026-08-24,Delhi,28.67484117842126,77.13911208769868,Fraud,10,Resolved
2026-08-24,Bengaluru,12.981612930460185,77.57961209755197,Assault,19,Open
2026-08-24,Chennai,13.036120198156707,80.30969445940929,Vandalism,2,Open
2026-08-24,Kolkata,22.524731157147887,88.41277865221046,Vandalism,12,Open
2026-08-24,Hyderabad,17.33977627381233,78.44247436129872,Theft,15,Open
